brad_date,prod_id,ch_no,ch_nm,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price
2024-01-29,4401706497440,32,LOTTE OneTV,2024-01-29 03:04:00,2024-01-29 03:08:58,[쿡주픽] 특 왕갈비탕 1kg X 8팩(2),식품/건강,축산물,축산가공식품,쿡주픽,왕갈비탕,https://image2.lotteimall.com/goods/13/48/79/12794813_2.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794813,89900,88900
2024-01-29,2311706497560,28,GS MY SHOP,2024-01-29 03:06:00,2024-01-29 03:10:58,올드머니룩의 대표 아이템. 한끗을 살려주는 고급스러운 소재와 핏감 23FW라삐아프 NEW 모크넥 4종,패션,여성의류,니트/스웨터,라삐아프,모크넥,https://asset.m-gs.kr/prod/1032969115/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1032969115,79900,79900
2024-01-29,4401706497740,32,LOTTE OneTV,2024-01-29 03:09:00,2024-01-29 03:47:58,[OneTV][K]세인트가든 코듀로이 극세사 침구 풀세트,가구/홈데코,침구,이불류,세인트가든,침구 풀세트,https://image2.lotteimall.com/goods/50/70/78/12787050_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12787050,179900,179900
2024-01-29,3101706497800,8,GS SHOP,2024-01-29 03:10:00,2024-01-29 03:49:58,"파우치 50장(대10,중20,소20),방송중 파우치 100장+가방1+대롤1 L)센스락 진공포장기 국내생산",잡화,가방/지갑,백팩/크로스백/이너백,센스락,진공포장기,https://asset.m-gs.kr/prod/1046214724/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1046214724,179800,169800
2024-01-29,2311706497860,28,GS MY SHOP,2024-01-29 03:11:00,2024-01-29 03:30:58,로베르타디까메리노 올레이스 와이드 브라팬티 5세트,잡화,언더웨어,여성브라/팬티/속옷,로베르타디까메리노,브라팬티,https://asset.m-gs.kr/prod/1046530081/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1046530081,69900,69900
2024-01-29,3231706498400,4,롯데홈쇼핑,2024-01-29 03:20:00,2024-01-29 03:39:58,여성 23FW 시그니처 웜 카고 팬츠 2종,스포츠레저,스포츠의류,여성바지,없음,팬츠,https://image2.lotteimall.com/goods/10/75/77/12777510_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12777510,69000,69000
2024-01-29,4861706498400,42,NS Shop+,2024-01-29 03:20:00,2024-01-29 03:39:58,버섯마루 버섯그대로 5종 세트(48봉),식품/건강,농산물,채소,버섯마루,버섯마루 버섯그대로,http://product-image.prod-nsmall.com/itemimg0/33/780/33644780_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33644780,49900,47400
2024-01-29,2311706499120,28,GS MY SHOP,2024-01-29 03:32:00,2024-01-29 03:36:58,바로밥 누룽지 가마솥 3~4인용+1~2인용 콤비세트+인덕션,가전/디지털,주방가전,인덕션/전기/전자레인지,없음,가마솥,https://asset.m-gs.kr/prod/1047054407/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1047054407,149000,149000
2024-01-29,3951706499240,12,KT알파 쇼핑,2024-01-29 03:34:00,2024-01-29 04:13:58,23FW 헨리로이드 남성 니트 2종,패션,남성의류,니트/스웨터,헨리로이드,니트,http://imgs.kshop.co.kr//d2/product/emc/202309/27/36/206/2736206_550_20230926121044.jpg,http://m.kshop.co.kr/display/mc/product/2764971?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2764971&utm_content=mo_schedule,59000,45900
2024-01-29,2291706499300,30,쇼핑엔티,2024-01-29 03:35:00,2024-01-29 03:53:58,캐나다 알티지 오메가3 에이드 12개월(6박스),식품/건강,건강식품,오메가3,캐나다 알티지,오메가3,http://img.shoppingntmall.com/goods/670/12379670_h.jpg,http://m.shoppingntmall.com/display/goods/12379670?mediaCode=TV02A,-1,197000
2024-01-29,2311706499420,28,GS MY SHOP,2024-01-29 03:37:00,2024-01-29 03:41:58,까사마루 압축파우치5종+1종사은품 (XL1종+L2종+S2종+엑스트라빅백),생활/주방,생활잡화/청소/수납,수납정리용품,까사마루,압축파우치,https://asset.m-gs.kr/prod/1047830662/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1047830662,59900,59900
2024-01-29,3261706499540,20,신세계쇼핑,2024-01-29 03:39:00,2024-01-29 04:19:28,[국민5%할인][24 설] 천하일미 홍석천 이원일의 전통 갈비찜 500g x 8팩,식품/건강,축산물,축산가공식품,천하일미,갈비찜,http://img.shinsegaetvshopping.com/goods/460/20038460_g_20230828142419.jpg,http://m.shinsegaetvshopping.com/display/detail/20038460?inMediaCode=MC02,89900,89900
2024-01-29,3231706499600,4,롯데홈쇼핑,2024-01-29 03:40:00,2024-01-29 04:19:58,□ 네스트 통증완화 고주파 의료기기 렌탈,여행/보험/렌탈/티켓,렌탈,리빙/건강렌탈,의료기기,의료기기,https://image2.lotteimall.com/goods/52/16/79/12791652_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12791652,0,0
2024-01-29,3041706499600,10,현대홈쇼핑,2024-01-29 03:40:00,2024-01-29 03:59:58,닥터린 초임계 rTG(알티지) 오메가3 6개월분,식품/건강,건강식품,오메가3,닥터린,오메가3,https://image.hmall.com/static/2/7/03/39/2139037296_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2139037296&ReferCode=m09&TcCode=0000001389,99000,98000
2024-01-29,2231706499600,38,CJ ONSTYLE+,2024-01-29 03:40:00,2024-01-29 04:09:58,퓨어 산양유 단백분말100 10통,식품/건강,건강식품,건강파우더/환,퓨어,산양유,http://itemimage.cjonstyle.net/goods_images/20/969/2022213969L.jpg?timestamp=20231024141417,https://display.cjonstyle.com/m/item/2022213969?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,278000,278000
2024-01-29,4861706499600,42,NS Shop+,2024-01-29 03:40:00,2024-01-29 03:59:58,버섯마루 버섯그대로 5종 세트(48봉),식품/건강,농산물,채소,버섯마루,버섯마루 버섯그대로,http://product-image.prod-nsmall.com/itemimg0/33/780/33644780_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33644780,49900,47400
2024-01-29,4781706499660,17,SK 스토아,2024-01-29 03:41:00,2024-01-29 04:00:58,[RODZINA] 미녀의 석류콜라겐 8박스(200포),식품/건강,다이어트/뷰티,콜라겐,RODZINA,석류콜라겐,http://imagecdn.skstoa.com/goods/910/32348910_g.jpg,http://m.skstoa.com/display/goods/32348910?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,241000,200030
2024-01-29,2311706499720,28,GS MY SHOP,2024-01-29 03:42:00,2024-01-29 03:51:58,"따로 또 같이, 슬리브리스 니트+가디건 트윈 세트 [24SS 최신상] MORGAN 니트 가디건 세트",패션,여성의류,가디건,MORGAN,니트,https://asset.m-gs.kr/prod/1043138829/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1043138829,69900,69900
2024-01-29,3621706499900,14,홈&쇼핑,2024-01-29 03:45:00,2024-01-29 04:54:58,(퀸/1+1세트)SALE/23FW 에어룸 꿀잠 보온기능성 장모 극세사 침구풀세트(이불2+패드2+베개커버4),가구/홈데코,침구,침구류,에어룸,침구 풀세트,http://image.hnsmall.com/images/goods/478/41555478_g.jpg,http://m.hnsmall.com/goods/view/41555478?channel_code=21363&utm_source=OllehPortal&utm_medium=AF&utm_campaign=TV_None_41555478,89900,89900
2024-01-29,4401706500140,32,LOTTE OneTV,2024-01-29 03:49:00,2024-01-29 03:53:58,[쿡주픽] 특 왕갈비탕 1kg X 8팩(3),식품/건강,축산물,축산가공식품,쿡주픽,왕갈비탕,https://image2.lotteimall.com/goods/14/48/79/12794814_2.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794814,89900,88900
2024-01-29,3101706500200,8,GS SHOP,2024-01-29 03:50:00,2024-01-29 04:29:58,Calvin Klein performance 기능성 덕다운 [GS단독]캘빈클라인퍼포먼스 CKP 여성 라이트 다운 패딩점퍼 1종,패션,여성의류,점퍼,Calvin Klein 캘빈클라인퍼포먼스,점퍼,https://asset.m-gs.kr/prod/1038618997/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1038618997,109000,99000
2024-01-29,3151706500320,34,W쇼핑,2024-01-29 03:52:00,2024-01-29 04:12:18,프리미엄 미녀의 콜라겐 양태반12박스 (총 360포),식품/건강,다이어트/뷰티,콜라겐,미녀의,양태반,http://img.w-shopping.co.kr/goods2022/786/50/14950786_p.jpg,https://m.w-shopping.co.kr/display/goods/14950786?mediaCode=OT08,198000,197000
2024-01-29,2311706500320,28,GS MY SHOP,2024-01-29 03:52:00,2024-01-29 04:11:58,[네파이젠벅] 23FW 남성 덕다운 자켓 + 베스트 2종세트,패션,남성의류,자켓,네파이젠벅,자켓,https://asset.m-gs.kr/prod/1039701781/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1039701781,59000,59000
2024-01-29,4401706500440,32,LOTTE OneTV,2024-01-29 03:54:00,2024-01-29 04:12:58,[목욕 패키지/4박스(32매)+1매+바디밀크] 스트롱(4박스(32매) + 1매 + 바디밀크 200ml*1개),유아/아동,목욕/위생용품,위생/목욕/건강관리용품,없음,목욕 바디밀크 스트롱,https://image2.lotteimall.com/goods/21/27/79/12792721_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12792721,59000,59000
2024-01-29,2291706500500,30,쇼핑엔티,2024-01-29 03:55:00,2024-01-29 04:13:58,벨기에 유산균+다이어트 트리플러스 12박스 (6개월분),식품/건강,건강식품,유산균,벨기에,유산균,http://img.shoppingntmall.com/goods/293/11681293_h.jpg,http://m.shoppingntmall.com/display/goods/11681293?mediaCode=TV02A,-1,177000
2024-01-29,4861706500800,42,NS Shop+,2024-01-29 04:00:00,2024-01-29 04:19:58,"[국민카드5%할인]쿠쿠 파워클론 물걸레 진공 무선 청소기 CVC-AME1410UG/NW (어반그레이/노블화이트 택1)+쿠쿠스팀다리미(화이트,블랙,핑크 중 색상 랜덤)",가전/디지털,생활가전,청소기,쿠쿠 쿠쿠스팀다리미,청소기,http://product-image.prod-nsmall.com/itemimg3/33/343/33881343_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33881343,499000,444050
2024-01-29,3081706500800,2,NS홈쇼핑,2024-01-29 04:00:00,2024-01-29 05:59:58,서울우유 초유탄탄 프로틴 플러스 10통+전용보틀 1개,식품/건강,다이어트/뷰티,헬스보충/단백질,서울우유,전용보틀,http://product-image.prod-nsmall.com/itemimg7/33/057/33193057_S.jpg,http://mw.nsmall.com/gate.html?co_cd=181&target=/product/33193057,258000,258000
2024-01-29,4781706500860,17,SK 스토아,2024-01-29 04:01:00,2024-01-29 04:20:58,[RODZINA] 미녀의 콜라겐 양태반 12박스(360포),식품/건강,다이어트/뷰티,콜라겐,RODZINA,양태반,http://imagecdn.skstoa.com/goods/168/36845168_g.jpg,http://m.skstoa.com/display/goods/36845168?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,198000,164340
2024-01-29,2231706501400,38,CJ ONSTYLE+,2024-01-29 04:10:00,2024-01-29 04:19:58,트리트먼트 이지컬러 염색제 시즌2 최신상 8박스,뷰티,헤어/바디케어,헤어/바디케어용품,이지컬러,염색제,http://itemimage.cjonstyle.net/goods_images/20/909/2026496909L.jpg?timestamp=20240125181813,https://display.cjonstyle.com/m/item/2026496909?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89900,89900
2024-01-29,7191706501400,22,공영쇼핑,2024-01-29 04:10:00,2024-01-29 04:59:58,[벨라홈]버튼식 계량쌀통 10kg,생활/주방,주방용품,물병/보관/밀폐용기,벨라홈,쌀통,"https://img.publichs.com/ECMCFO/share/product/09/90/79/16986162.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11799009,19900,19900
2024-01-29,3151706501520,34,W쇼핑,2024-01-29 04:12:00,2024-01-29 05:12:18,JC[쥬시꾸듸르] 보들 코듀로이 팬츠 3종,패션,여성의류,바지/청바지,JC,팬츠,http://img.w-shopping.co.kr/goods2022/627/99/15899627_p.jpg,https://m.w-shopping.co.kr/display/goods/15899627?mediaCode=OT08,39900,35910
2024-01-29,2311706501580,28,GS MY SHOP,2024-01-29 04:13:00,2024-01-29 04:17:58,새해운동&봄나들이 슈즈 강력추천 / 푹신한 EVA 4.5cm 쿠션감 / 가벼운 무게(271g~) / 발볼 WIDE FIT FILA 24SS 최신상 렙톤 컴포트 워킹화 여성용,스포츠레저,스포츠신발/용품,런닝화/워킹화/기타신발,FILA,렙톤,https://asset.m-gs.kr/prod/1046733474/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1046733474,64900,64900
2024-01-29,3951706501640,12,KT알파 쇼핑,2024-01-29 04:14:00,2024-01-29 04:33:58,대상 마이밀 프로틴 블랙 12박스,식품/건강,다이어트/뷰티,헬스보충/단백질,대상,마이밀,http://imgs.kshop.co.kr//d2/product/emc/202310/27/00/629/2700629_550_20231005090824.jpg,http://m.kshop.co.kr/display/mc/product/2700629?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8B%9D%ED%92%88%2F%EA%B1%B4%EA%B0%95_2700629&utm_content=mo_schedule,356000,306000
2024-01-29,4401706501640,32,LOTTE OneTV,2024-01-29 04:14:00,2024-01-29 04:18:58,[쿡주픽] 특 왕갈비탕 1kg X 8팩,식품/건강,축산물,축산가공식품,쿡주픽,왕갈비탕,https://image2.lotteimall.com/goods/12/48/79/12794812_2.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12794812,89900,88900
2024-01-29,2291706501700,30,쇼핑엔티,2024-01-29 04:15:00,2024-01-29 04:33:58,[쇼핑엔티 단독구성!!] 삼육 검은콩과 칼슘 + 삼육두유 (총 80팩),식품/건강,가공식품,유제품,삼육 삼육두유,검은콩과 칼슘,http://img.shoppingntmall.com/goods/863/14018863_h.jpg,http://m.shoppingntmall.com/display/goods/14018863?mediaCode=TV02A,-1,39900
2024-01-29,2311706501880,28,GS MY SHOP,2024-01-29 04:18:00,2024-01-29 04:22:58,바로밥 누룽지 가마솥 3~4인용+1~2인용 콤비세트+인덕션,가전/디지털,주방가전,인덕션/전기/전자레인지,없음,가마솥,https://asset.m-gs.kr/prod/1047054407/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1047054407,149000,149000
2024-01-29,3261706501940,20,신세계쇼핑,2024-01-29 04:19:00,2024-01-29 04:29:28,[국민5%할인][빠른무료배송]베네플러스 논슬립 옷걸이 30개,생활/주방,생활잡화/청소/수납,수납정리용품,베네플러스,옷걸이,http://img.shinsegaetvshopping.com/goods/531/30151531_g_20220808095434.jpg,http://m.shinsegaetvshopping.com/display/detail/30151531?inMediaCode=MC02,13800,13800
2024-01-29,4401706501940,32,LOTTE OneTV,2024-01-29 04:19:00,2024-01-29 04:57:58,Xti 미니 퍼 부츠,잡화,신발,여성부츠/부티,Xti,부츠,https://image2.lotteimall.com/goods/94/18/79/12791894_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12791894,49000,49000
2024-01-29,4861706502000,42,NS Shop+,2024-01-29 04:20:00,2024-01-29 04:39:58,"[국민카드5%할인]쿠쿠 파워클론 물걸레 진공 무선 청소기 CVC-AME1410UG/NW (어반그레이/노블화이트 택1)+쿠쿠스팀다리미(화이트,블랙,핑크 중 색상 랜덤)",가전/디지털,생활가전,청소기,쿠쿠 쿠쿠스팀다리미,청소기,http://product-image.prod-nsmall.com/itemimg3/33/343/33881343_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33881343,499000,444050
2024-01-29,3231706502000,4,롯데홈쇼핑,2024-01-29 04:20:00,2024-01-29 04:49:58,"진한 총 13팩(400g x 13팩, 총 5.2kg)",잡화,신발,남성샌들/슬리퍼,없음,진한,https://image2.lotteimall.com/goods/44/78/76/12767844_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12767844,39900,39900
2024-01-29,2231706502000,38,CJ ONSTYLE+,2024-01-29 04:20:00,2024-01-29 05:04:58,[CERRUTI1881] 세루티 23FW 디자인 터틀넥 니트 3종,패션,여성의류,니트/스웨터,세루티,니트,http://itemimage.cjonstyle.net/goods_images/20/411/2021113411L.jpg?timestamp=20230918145027,https://display.cjonstyle.com/m/item/2021113411?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,39000,39000
2024-01-29,4781706502060,17,SK 스토아,2024-01-29 04:21:00,2024-01-29 04:40:58,[서울우유] 초유탄탄 프로틴 플러스 10통+1보틀,식품/건강,다이어트/뷰티,헬스보충/단백질,서울우유,초유탄탄 프로틴 플러스,http://imagecdn.skstoa.com/goods/436/32798436_g.png,http://m.skstoa.com/display/goods/32798436?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,256000,212480
2024-01-29,2311706502180,28,GS MY SHOP,2024-01-29 04:23:00,2024-01-29 04:32:58,올드머니룩의 대표 아이템. 한끗을 살려주는 고급스러운 소재와 핏감 23FW라삐아프 NEW 모크넥 4종,패션,여성의류,니트/스웨터,라삐아프,모크넥,https://asset.m-gs.kr/prod/1032969115/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1032969115,79900,79900
2024-01-29,3261706502600,20,신세계쇼핑,2024-01-29 04:30:00,2024-01-29 05:30:28,제주 양배추즙 스틱 20g x 14포 x 10박스 (총 140포),식품/건강,건강식품,기타영양제,제주,없음,http://img.shinsegaetvshopping.com/goods/102/20051102_g_20231110151304.jpg,http://m.shinsegaetvshopping.com/display/detail/20051102?inMediaCode=MC02,99900,99900
2024-01-29,3101706502600,8,GS SHOP,2024-01-29 04:30:00,2024-01-29 04:59:58,"36년 신발제조전문 브랜드. 제조사직거래 유통마진 제로 [런칭69,800원]23FW 브루마스 소가죽 퍼부츠",잡화,신발,여성부츠/부티,브루마스,부츠,https://asset.m-gs.kr/prod/1041345483/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1041345483,49800,49800
2024-01-29,2311706502780,28,GS MY SHOP,2024-01-29 04:33:00,2024-01-29 04:52:58,체험분 5매까지 르퀼라야 스칼프 샴푸 가드니아/포레스트 810ML(각 2통+랜덤 1통),뷰티,헤어/바디케어,헤어/바디케어용품,르퀼라야,샴푸,https://asset.m-gs.kr/prod/93432890/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=93432890,54000,54000
2024-01-29,2291706502900,30,쇼핑엔티,2024-01-29 04:35:00,2024-01-29 05:33:58,[50％세일] 뉴트리원 장용성 초임계 알티지오메가3 프로 10개월분,식품/건강,건강식품,오메가3,뉴트리원,오메가3,http://img.shoppingntmall.com/goods/408/13256408_h.jpg,http://m.shoppingntmall.com/display/goods/13256408?mediaCode=TV02A,-1,98000
2024-01-29,3951706502960,12,KT알파 쇼핑,2024-01-29 04:36:00,2024-01-29 05:35:58,[LE TROIS]23FW 이보영의 르투아 퓨어캐시미어 100% 2way 니트가디건,패션,여성의류,니트/스웨터,르투아,니트,http://imgs.kshop.co.kr//d2/product/emc/202309/27/11/405/2711405_550_20230921145846.jpg,http://m.kshop.co.kr/display/mc/product/2880807?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2880807&utm_content=mo_schedule,99000,84150
